Sentence #,Word,Tag
Sentence: 3552,is,O
Sentence: 3552,with,O
Sentence: 3552,me,O
Sentence: 3553,yes,O
Sentence: 3553,go,O
Sentence: 3553,ahead,O
Sentence: 3554,yes,O
Sentence: 3555,yeah,O
Sentence: 3555,sure,O
Sentence: 3556,yes,O
Sentence: 3556,go,O
Sentence: 3556,ahead,O
Sentence: 3557,it,O
Sentence: 3557,is,O
Sentence: 3557,so,O
Sentence: 3558,please,O
Sentence: 3558,go,O
Sentence: 3558,ahead,O
Sentence: 3559,yes,O
Sentence: 3559,sure,O
Sentence: 3560,fine,O
Sentence: 3561,yes,O
Sentence: 3561,it,O
Sentence: 3561,is,O
Sentence: 3561,that,O
Sentence: 3562,yes,O
Sentence: 3562,it,O
Sentence: 3562,is,O
Sentence: 3562,that,O
Sentence: 3563,yes,O
Sentence: 3563,i,O
Sentence: 3563,can,O
Sentence: 3563,give,O
Sentence: 3563,you,O
Sentence: 3563,that,O
Sentence: 3564,yes,O
Sentence: 3565,no,O
Sentence: 3565,problem,O
Sentence: 3565,go,O
Sentence: 3565,ahead,O
Sentence: 3566,yes,O
Sentence: 3566,it,O
Sentence: 3566,is,O
Sentence: 3566,that,O
Sentence: 3567,yes,O
Sentence: 3567,do,O
Sentence: 3567,it,O
Sentence: 3568,i,O
Sentence: 3568,have,O
Sentence: 3568,done,O
Sentence: 3568,that,O
Sentence: 3569,it,O
Sentence: 3569,is,O
Sentence: 3570,ok,O
Sentence: 3571,mail,B-email_sent
Sentence: 3571,was,I-email_sent
Sentence: 3571,sent,L-email_sent
Sentence: 3572,email,B-email_sent
Sentence: 3572,probably,I-email_sent
Sentence: 3572,is,I-email_sent
Sentence: 3572,sent,L-email_sent
Sentence: 3573,e-mail,B-email_sent
Sentence: 3573,has,I-email_sent
Sentence: 3573,been,I-email_sent
Sentence: 3573,sent,L-email_sent
Sentence: 3574,mail,B-email_sent
Sentence: 3574,is,I-email_sent
Sentence: 3574,sent,L-email_sent
Sentence: 3575,e-mail,B-email_sent
Sentence: 3575,probably,I-email_sent
Sentence: 3575,is,I-email_sent
Sentence: 3575,sent,L-email_sent
Sentence: 3576,mail,B-email_sent
Sentence: 3576,is,I-email_sent
Sentence: 3576,now,I-email_sent
Sentence: 3576,sent,L-email_sent
Sentence: 3577,e-mail,B-email_sent
Sentence: 3577,was,I-email_sent
Sentence: 3577,sent,L-email_sent
Sentence: 3578,email,B-email_sent
Sentence: 3578,has,I-email_sent
Sentence: 3578,been,I-email_sent
Sentence: 3578,sent,L-email_sent
Sentence: 3579,e-mail,B-email_sent
Sentence: 3579,has,I-email_sent
Sentence: 3579,been,I-email_sent
Sentence: 3579,sent,L-email_sent
Sentence: 3580,e-mail,B-email_sent
Sentence: 3580,has,I-email_sent
Sentence: 3580,been,I-email_sent
Sentence: 3580,sent,L-email_sent
Sentence: 3581,e-mail,B-email_sent
Sentence: 3581,has,I-email_sent
Sentence: 3581,been,I-email_sent
Sentence: 3581,sent,L-email_sent
Sentence: 3582,mail,B-email_sent
Sentence: 3582,probably,I-email_sent
Sentence: 3582,is,I-email_sent
Sentence: 3582,sent,L-email_sent
Sentence: 3583,email,B-email_sent
Sentence: 3583,is,I-email_sent
Sentence: 3583,now,I-email_sent
Sentence: 3583,sent,L-email_sent
Sentence: 3584,email,B-email_sent
Sentence: 3584,probably,I-email_sent
Sentence: 3584,is,I-email_sent
Sentence: 3584,sent,L-email_sent
Sentence: 3585,mail,B-email_sent
Sentence: 3585,is,I-email_sent
Sentence: 3585,now,I-email_sent
Sentence: 3585,sent,L-email_sent
Sentence: 3586,e-mail,B-email_sent
Sentence: 3586,has,I-email_sent
Sentence: 3586,been,I-email_sent
Sentence: 3586,sent,L-email_sent
Sentence: 3587,mail,B-email_sent
Sentence: 3587,was,I-email_sent
Sentence: 3587,sent,L-email_sent
Sentence: 3588,email,B-email_sent
Sentence: 3588,probably,I-email_sent
Sentence: 3588,is,I-email_sent
Sentence: 3588,sent,L-email_sent
Sentence: 3589,mail,B-email_sent
Sentence: 3589,probably,I-email_sent
Sentence: 3589,is,I-email_sent
Sentence: 3589,sent,L-email_sent
Sentence: 3590,e-mail,B-email_sent
Sentence: 3590,has,I-email_sent
Sentence: 3590,been,I-email_sent
Sentence: 3590,sent,L-email_sent
Sentence: 3591,email,B-email_sent
Sentence: 3591,is,I-email_sent
Sentence: 3591,now,I-email_sent
Sentence: 3591,sent,L-email_sent
Sentence: 3592,email,B-email_sent
Sentence: 3592,probably,I-email_sent
Sentence: 3592,is,I-email_sent
Sentence: 3592,sent,L-email_sent
Sentence: 3593,email,B-email_sent
Sentence: 3593,has,I-email_sent
Sentence: 3593,been,I-email_sent
Sentence: 3593,sent,L-email_sent
Sentence: 3594,mail,B-email_sent
Sentence: 3594,has,I-email_sent
Sentence: 3594,been,I-email_sent
Sentence: 3594,sent,L-email_sent
Sentence: 3595,mail,B-email_sent
Sentence: 3595,has,I-email_sent
Sentence: 3595,been,I-email_sent
Sentence: 3595,sent,L-email_sent
Sentence: 3596,email,B-email_sent
Sentence: 3596,has,I-email_sent
Sentence: 3596,been,I-email_sent
Sentence: 3596,sent,L-email_sent
Sentence: 3597,email,B-email_sent
Sentence: 3597,is,I-email_sent
Sentence: 3597,now,I-email_sent
Sentence: 3597,sent,L-email_sent
Sentence: 3598,mail,B-email_sent
Sentence: 3598,probably,I-email_sent
Sentence: 3598,is,I-email_sent
Sentence: 3598,sent,L-email_sent
Sentence: 3599,email,B-email_sent
Sentence: 3599,is,I-email_sent
Sentence: 3599,now,I-email_sent
Sentence: 3599,sent,L-email_sent
Sentence: 3600,e-mail,B-email_sent
Sentence: 3600,is,I-email_sent
Sentence: 3600,sent,L-email_sent
Sentence: 3601,e-mail,B-email_sent
Sentence: 3601,is,I-email_sent
Sentence: 3601,now,I-email_sent
Sentence: 3601,sent,L-email_sent
Sentence: 3602,e-mail,B-email_sent
Sentence: 3602,probably,I-email_sent
Sentence: 3602,is,I-email_sent
Sentence: 3602,sent,L-email_sent
Sentence: 3603,e-mail,B-email_sent
Sentence: 3603,probably,I-email_sent
Sentence: 3603,is,I-email_sent
Sentence: 3603,sent,L-email_sent
Sentence: 3604,mail,B-email_sent
Sentence: 3604,was,I-email_sent
Sentence: 3604,sent,L-email_sent
Sentence: 3605,e-mail,B-email_sent
Sentence: 3605,is,I-email_sent
Sentence: 3605,now,I-email_sent
Sentence: 3605,sent,L-email_sent
Sentence: 3606,e-mail,B-email_sent
Sentence: 3606,probably,I-email_sent
Sentence: 3606,is,I-email_sent
Sentence: 3606,sent,L-email_sent
Sentence: 3607,email,B-email_sent
Sentence: 3607,was,I-email_sent
Sentence: 3607,sent,L-email_sent
Sentence: 3608,mail,B-email_sent
Sentence: 3608,has,I-email_sent
Sentence: 3608,been,I-email_sent
Sentence: 3608,sent,L-email_sent
Sentence: 3609,mail,B-email_sent
Sentence: 3609,is,I-email_sent
Sentence: 3609,sent,L-email_sent
Sentence: 3610,mail,B-email_sent
Sentence: 3610,probably,I-email_sent
Sentence: 3610,is,I-email_sent
Sentence: 3610,sent,L-email_sent
Sentence: 3611,e-mail,B-email_sent
Sentence: 3611,was,I-email_sent
Sentence: 3611,sent,L-email_sent
Sentence: 3612,mail,B-email_sent
Sentence: 3612,was,I-email_sent
Sentence: 3612,sent,L-email_sent
Sentence: 3613,mail,B-email_sent
Sentence: 3613,is,I-email_sent
Sentence: 3613,now,I-email_sent
Sentence: 3613,sent,L-email_sent
Sentence: 3614,email,B-email_sent
Sentence: 3614,was,I-email_sent
Sentence: 3614,sent,L-email_sent
Sentence: 3615,e-mail,B-email_sent
Sentence: 3615,was,I-email_sent
Sentence: 3615,sent,L-email_sent
Sentence: 3616,mail,B-email_sent
Sentence: 3616,is,I-email_sent
Sentence: 3616,now,I-email_sent
Sentence: 3616,sent,L-email_sent
Sentence: 3617,e-mail,B-email_sent
Sentence: 3617,is,I-email_sent
Sentence: 3617,now,I-email_sent
Sentence: 3617,sent,L-email_sent
Sentence: 3618,mail,B-email_sent
Sentence: 3618,is,I-email_sent
Sentence: 3618,now,I-email_sent
Sentence: 3618,sent,L-email_sent
Sentence: 3619,e-mail,B-email_sent
Sentence: 3619,has,I-email_sent
Sentence: 3619,been,I-email_sent
Sentence: 3619,sent,L-email_sent
Sentence: 3620,e-mail,B-email_sent
Sentence: 3620,was,I-email_sent
Sentence: 3620,sent,L-email_sent
Sentence: 3621,ok,O
Sentence: 3621,thanks,O
Sentence: 3622,thank,O
Sentence: 3622,you,O
Sentence: 3623,i,O
Sentence: 3623,am,O
Sentence: 3623,so,O
Sentence: 3623,thankful,O
Sentence: 3624,well,O
Sentence: 3624,thank,O
Sentence: 3624,you,O
Sentence: 3625,thanks,O
Sentence: 3626,i,O
Sentence: 3626,am,O
Sentence: 3626,so,O
Sentence: 3626,thankful,O
Sentence: 3627,thank,O
Sentence: 3627,you,O
Sentence: 3628,thank,O
Sentence: 3628,you,O
Sentence: 3629,thank,O
Sentence: 3629,you,O
Sentence: 3630,so,O
Sentence: 3630,much,O
Sentence: 3630,thanks,O
Sentence: 3631,thanks,O
Sentence: 3632,thank,O
Sentence: 3632,you,O
Sentence: 3633,thanks,O
Sentence: 3633,to,O
Sentence: 3633,you,O
Sentence: 3634,well,O
Sentence: 3634,thank,O
Sentence: 3634,you,O
Sentence: 3635,ok,O
Sentence: 3635,thanks,O
Sentence: 3636,thank,O
Sentence: 3636,you,O
Sentence: 3637,so,O
Sentence: 3637,much,O
Sentence: 3637,thanks,O
Sentence: 3638,thanks,O
Sentence: 3639,i,O
Sentence: 3639,am,O
Sentence: 3639,so,O
Sentence: 3639,thankful,O
Sentence: 3640,i,O
Sentence: 3640,am,O
Sentence: 3640,so,O
Sentence: 3640,thankful,O
Sentence: 3641,thanks,O
Sentence: 3641,to,O
Sentence: 3641,you,O
Sentence: 3642,i,O
Sentence: 3642,am,O
Sentence: 3642,so,O
Sentence: 3642,thankful,O
Sentence: 3643,i,O
Sentence: 3643,am,O
Sentence: 3643,so,O
Sentence: 3643,thankful,O
Sentence: 3644,ok,O
Sentence: 3644,thanks,O
Sentence: 3645,ok,O
Sentence: 3645,thanks,O
Sentence: 3646,so,O
Sentence: 3646,much,O
Sentence: 3646,thanks,O
Sentence: 3647,so,O
Sentence: 3647,much,O
Sentence: 3647,thanks,O
Sentence: 3648,ok,O
Sentence: 3648,thanks,O
Sentence: 3649,ok,O
Sentence: 3649,thanks,O
Sentence: 3650,thank,O
Sentence: 3650,you,O
Sentence: 3651,ok,O
Sentence: 3651,thanks,O
Sentence: 3652,i,O
Sentence: 3652,am,O
Sentence: 3652,so,O
Sentence: 3652,thankful,O
Sentence: 3653,i,O
Sentence: 3653,am,O
Sentence: 3653,so,O
Sentence: 3653,thankful,O
Sentence: 3654,ok,O
Sentence: 3654,thanks,O
Sentence: 3655,ok,O
Sentence: 3655,thanks,O
Sentence: 3656,no,O
Sentence: 3656,it,O
Sentence: 3656,isnt,O
Sentence: 3657,no,O
Sentence: 3657,its,O
Sentence: 3657,ok,O
Sentence: 3658,no,O
Sentence: 3658,it,O
Sentence: 3658,is,O
Sentence: 3658,not,O
Sentence: 3659,that,O
Sentence: 3659,is,O
Sentence: 3659,not,O
Sentence: 3660,no,O
Sentence: 3660,i,O
Sentence: 3660,dont,O
Sentence: 3660,want,O
Sentence: 3661,no,O
Sentence: 3662,nah,O
Sentence: 3663,no,O
Sentence: 3663,it,O
Sentence: 3663,is,O
Sentence: 3663,not,O
Sentence: 3664,no,O
Sentence: 3665,that,O
Sentence: 3665,is,O
Sentence: 3665,not,O
Sentence: 3666,no,O
Sentence: 3666,i,O
Sentence: 3666,dont,O
Sentence: 3666,want,O
Sentence: 3667,nope,O
Sentence: 3668,no,O
Sentence: 3668,i,O
Sentence: 3668,dont,O
Sentence: 3668,want,O
Sentence: 3669,nope,O
Sentence: 3670,that,O
Sentence: 3670,is,O
Sentence: 3670,not,O
Sentence: 3671,no,O
Sentence: 3671,its,O
Sentence: 3671,ok,O
Sentence: 3672,nah,O
Sentence: 3673,no,O
Sentence: 3673,it,O
Sentence: 3673,is,O
Sentence: 3673,not,O
Sentence: 3674,nope,O
Sentence: 3675,no,O
Sentence: 3675,its,O
Sentence: 3675,ok,O
Sentence: 3676,no,O
Sentence: 3676,it,O
Sentence: 3676,isnt,O
Sentence: 3677,no,O
Sentence: 3677,thanks,O
Sentence: 3678,no,O
Sentence: 3679,no,O
Sentence: 3679,it,O
Sentence: 3679,isnt,O
Sentence: 3680,no,O
Sentence: 3680,i,O
Sentence: 3680,dont,O
Sentence: 3680,want,O
Sentence: 3681,no,O
Sentence: 3682,no,O
Sentence: 3682,it,O
Sentence: 3682,isnt,O
Sentence: 3683,no,O
Sentence: 3683,it,O
Sentence: 3683,is,O
Sentence: 3683,not,O
Sentence: 3684,nope,O
Sentence: 3685,no,O
Sentence: 3685,i,O
Sentence: 3685,dont,O
Sentence: 3685,want,O
Sentence: 3686,nah,O
Sentence: 3687,no,O
Sentence: 3688,no,O
Sentence: 3689,no,O
Sentence: 3689,its,O
Sentence: 3689,ok,O
Sentence: 3690,no,O
Sentence: 3691,no,O
Sentence: 3691,i,O
Sentence: 3691,dont,O
Sentence: 3691,want,O
Sentence: 3692,nope,O
Sentence: 3693,nah,O
Sentence: 3694,no,O
Sentence: 3694,i,O
Sentence: 3694,dont,O
Sentence: 3694,want,O
Sentence: 3695,no,O
Sentence: 3695,it,O
Sentence: 3695,isnt,O
Sentence: 3696,nah,O
Sentence: 3697,no,O
Sentence: 3698,that,O
Sentence: 3698,is,O
Sentence: 3698,not,O
Sentence: 3699,nope,O
Sentence: 3700,no,O
Sentence: 3700,it,O
Sentence: 3700,isnt,O
Sentence: 3701,nah,O
Sentence: 3701,admin,B-admin_access
Sentence: 3701,access,L-admin_access
Sentence: 3702,no,O
Sentence: 3702,i,O
Sentence: 3702,dont,O
Sentence: 3702,want,O
Sentence: 3702,access,B-admin_access
Sentence: 3702,as,I-admin_access
Sentence: 3702,administrator,L-admin_access
Sentence: 3703,no,O
Sentence: 3703,it,O
Sentence: 3703,isnt,O
Sentence: 3703,admin,B-admin_access
Sentence: 3703,access,L-admin_access
Sentence: 3704,no,O
Sentence: 3704,it,O
Sentence: 3704,isnt,O
Sentence: 3704,access,B-admin_access
Sentence: 3704,as,I-admin_access
Sentence: 3704,administrator,L-admin_access
Sentence: 3705,no,O
Sentence: 3705,it,O
Sentence: 3705,is,O
Sentence: 3705,not,O
Sentence: 3705,access,B-admin_access
Sentence: 3705,as,I-admin_access
Sentence: 3705,administrator,L-admin_access
Sentence: 3706,nah,O
Sentence: 3706,administrator,B-admin_access
Sentence: 3706,access,L-admin_access
Sentence: 3707,nope,O
Sentence: 3707,admin,B-admin_access
Sentence: 3707,access,L-admin_access
Sentence: 3708,no,O
Sentence: 3708,access,B-admin_access
Sentence: 3708,as,I-admin_access
Sentence: 3708,administrator,L-admin_access
Sentence: 3709,no,O
Sentence: 3709,its,O
Sentence: 3709,ok,O
Sentence: 3709,administrator,B-admin_access
Sentence: 3709,access,L-admin_access
Sentence: 3710,no,O
Sentence: 3710,i,O
Sentence: 3710,dont,O
Sentence: 3710,want,O
Sentence: 3710,admin,B-admin_access
Sentence: 3710,access,L-admin_access
Sentence: 3711,no,O
Sentence: 3711,administrator,B-admin_access
Sentence: 3711,access,L-admin_access
Sentence: 3712,no,O
Sentence: 3712,access,B-admin_access
Sentence: 3712,as,I-admin_access
Sentence: 3712,administrator,L-admin_access
Sentence: 3713,no,O
Sentence: 3713,its,O
Sentence: 3713,ok,O
Sentence: 3713,admin,B-admin_access
Sentence: 3713,access,L-admin_access
Sentence: 3714,no,O
Sentence: 3714,its,O
Sentence: 3714,ok,O
Sentence: 3714,access,B-admin_access
Sentence: 3714,as,I-admin_access
Sentence: 3714,administrator,L-admin_access
Sentence: 3715,no,O
Sentence: 3715,thanks,O
Sentence: 3715,access,B-admin_access
Sentence: 3715,as,I-admin_access
Sentence: 3715,admin,L-admin_access
Sentence: 3716,that,O
Sentence: 3716,is,O
Sentence: 3716,not,O
Sentence: 3716,access,B-admin_access
Sentence: 3716,as,I-admin_access
Sentence: 3716,admin,L-admin_access
Sentence: 3717,nope,O
Sentence: 3717,administrator,B-admin_access
Sentence: 3717,access,L-admin_access
Sentence: 3718,no,O
Sentence: 3718,it,O
Sentence: 3718,isnt,O
Sentence: 3718,access,B-admin_access
Sentence: 3718,as,I-admin_access
Sentence: 3718,admin,L-admin_access
Sentence: 3719,no,O
Sentence: 3719,admin,B-admin_access
Sentence: 3719,access,L-admin_access
Sentence: 3720,no,O
Sentence: 3720,it,O
Sentence: 3720,isnt,O
Sentence: 3720,access,B-admin_access
Sentence: 3720,as,I-admin_access
Sentence: 3720,administrator,L-admin_access
Sentence: 3721,that,O
Sentence: 3721,is,O
Sentence: 3721,not,O
Sentence: 3721,admin,B-admin_access
Sentence: 3721,access,L-admin_access
Sentence: 3722,no,O
Sentence: 3722,its,O
Sentence: 3722,ok,O
Sentence: 3722,access,B-admin_access
Sentence: 3722,as,I-admin_access
Sentence: 3722,administrator,L-admin_access
Sentence: 3723,no,O
Sentence: 3723,thanks,O
Sentence: 3723,access,B-admin_access
Sentence: 3723,as,I-admin_access
Sentence: 3723,administrator,L-admin_access
Sentence: 3724,no,O
Sentence: 3724,its,O
Sentence: 3724,ok,O
Sentence: 3724,access,B-admin_access
Sentence: 3724,as,I-admin_access
Sentence: 3724,administrator,L-admin_access
Sentence: 3725,no,O
Sentence: 3725,it,O
Sentence: 3725,isnt,O
Sentence: 3725,administrator,B-admin_access
Sentence: 3725,access,L-admin_access
Sentence: 3726,that,O
Sentence: 3726,is,O
Sentence: 3726,not,O
Sentence: 3726,administrator,B-admin_access
Sentence: 3726,access,L-admin_access
Sentence: 3727,no,O
Sentence: 3727,its,O
Sentence: 3727,ok,O
Sentence: 3727,access,B-admin_access
Sentence: 3727,as,I-admin_access
Sentence: 3727,admin,L-admin_access
Sentence: 3728,no,O
Sentence: 3728,it,O
Sentence: 3728,isnt,O
Sentence: 3728,access,B-admin_access
Sentence: 3728,as,I-admin_access
Sentence: 3728,admin,L-admin_access
Sentence: 3729,no,O
Sentence: 3729,i,O
Sentence: 3729,dont,O
Sentence: 3729,want,O
Sentence: 3729,access,B-admin_access
Sentence: 3729,as,I-admin_access
Sentence: 3729,admin,L-admin_access
Sentence: 3730,no,O
Sentence: 3730,it,O
Sentence: 3730,isnt,O
Sentence: 3730,access,B-admin_access
Sentence: 3730,as,I-admin_access
Sentence: 3730,admin,L-admin_access
Sentence: 3731,no,O
Sentence: 3731,it,O
Sentence: 3731,is,O
Sentence: 3731,not,O
Sentence: 3731,access,B-admin_access
Sentence: 3731,as,I-admin_access
Sentence: 3731,admin,L-admin_access
Sentence: 3732,that,O
Sentence: 3732,is,O
Sentence: 3732,not,O
Sentence: 3732,access,B-admin_access
Sentence: 3732,as,I-admin_access
Sentence: 3732,admin,L-admin_access
Sentence: 3733,no,O
Sentence: 3733,thanks,O
Sentence: 3733,admin,B-admin_access
Sentence: 3733,access,L-admin_access
Sentence: 3734,no,O
Sentence: 3734,its,O
Sentence: 3734,ok,O
Sentence: 3734,access,B-admin_access
Sentence: 3734,as,I-admin_access
Sentence: 3734,administrator,L-admin_access
Sentence: 3735,no,O
Sentence: 3735,access,B-admin_access
Sentence: 3735,as,I-admin_access
Sentence: 3735,administrator,L-admin_access
Sentence: 3736,nah,O
Sentence: 3736,access,B-admin_access
Sentence: 3736,as,I-admin_access
Sentence: 3736,admin,L-admin_access
Sentence: 3737,no,O
Sentence: 3737,i,O
Sentence: 3737,dont,O
Sentence: 3737,want,O
Sentence: 3737,access,B-admin_access
Sentence: 3737,as,I-admin_access
Sentence: 3737,administrator,L-admin_access
Sentence: 3738,that,O
Sentence: 3738,is,O
Sentence: 3738,not,O
Sentence: 3738,access,B-admin_access
Sentence: 3738,as,I-admin_access
Sentence: 3738,admin,L-admin_access
Sentence: 3739,no,O
Sentence: 3739,it,O
Sentence: 3739,isnt,O
Sentence: 3739,administrator,B-admin_access
Sentence: 3739,access,L-admin_access
Sentence: 3740,that,O
Sentence: 3740,is,O
Sentence: 3740,not,O
Sentence: 3740,admin,B-admin_access
Sentence: 3740,access,L-admin_access
Sentence: 3741,nah,O
Sentence: 3741,admin,B-admin_access
Sentence: 3741,access,L-admin_access
Sentence: 3742,no,O
Sentence: 3742,it,O
Sentence: 3742,isnt,O
Sentence: 3742,administrator,B-admin_access
Sentence: 3742,access,L-admin_access
Sentence: 3743,nah,O
Sentence: 3743,administrator,B-admin_access
Sentence: 3743,access,L-admin_access
Sentence: 3744,no,O
Sentence: 3744,it,O
Sentence: 3744,isnt,O
Sentence: 3744,administrator,B-admin_access
Sentence: 3744,access,L-admin_access
Sentence: 3745,nope,O
Sentence: 3745,admin,B-admin_access
Sentence: 3745,access,L-admin_access
Sentence: 3746,nope,O
Sentence: 3746,access,B-admin_access
Sentence: 3746,as,I-admin_access
Sentence: 3746,administrator,L-admin_access
Sentence: 3747,no,O
Sentence: 3747,its,O
Sentence: 3747,ok,O
Sentence: 3747,administrator,B-admin_access
Sentence: 3747,access,L-admin_access
Sentence: 3748,nah,O
Sentence: 3748,access,B-admin_access
Sentence: 3748,as,I-admin_access
Sentence: 3748,administrator,L-admin_access
Sentence: 3749,no,O
Sentence: 3749,administrator,B-admin_access
Sentence: 3749,access,L-admin_access
Sentence: 3750,no,O
Sentence: 3750,access,B-admin_access
Sentence: 3750,as,I-admin_access
Sentence: 3750,administrator,L-admin_access
Sentence: 3751,sorry,O
Sentence: 3751,admin,O
Sentence: 3751,rights,O
Sentence: 3751,are,O
Sentence: 3751,not,O
Sentence: 3751,available,O
Sentence: 3751,as,O
Sentence: 3751,per,O
Sentence: 3751,the,O
Sentence: 3751,policy,O
Sentence: 3752,no,O
Sentence: 3752,as,O
Sentence: 3752,per,O
Sentence: 3752,policy,O
Sentence: 3752,we,O
Sentence: 3752,don't,O
Sentence: 3752,give,O
Sentence: 3752,admin,O
Sentence: 3752,rights,O
Sentence: 3752,to,O
Sentence: 3752,the,O
Sentence: 3752,users,O
Sentence: 3752,on,O
Sentence: 3752,this,O
Sentence: 3752,machine,O
Sentence: 3753,no,O
Sentence: 3753,as,O
Sentence: 3753,per,O
Sentence: 3753,policy,O
Sentence: 3753,we,O
Sentence: 3753,don't,O
Sentence: 3753,give,O
Sentence: 3753,admin,O
Sentence: 3753,rights,O
Sentence: 3753,to,O
Sentence: 3753,the,O
Sentence: 3753,users,O
Sentence: 3753,on,O
Sentence: 3753,this,O
Sentence: 3753,machine,O
Sentence: 3754,sorry,O
Sentence: 3754,admin,O
Sentence: 3754,rights,O
Sentence: 3754,are,O
Sentence: 3754,not,O
Sentence: 3754,available,O
Sentence: 3754,as,O
Sentence: 3754,per,O
Sentence: 3754,the,O
Sentence: 3754,policy,O
Sentence: 3755,sorry,O
Sentence: 3755,admin,O
Sentence: 3755,rights,O
Sentence: 3755,are,O
Sentence: 3755,not,O
Sentence: 3755,available,O
Sentence: 3755,as,O
Sentence: 3755,per,O
Sentence: 3755,the,O
Sentence: 3755,policy,O
Sentence: 3756,i,O
Sentence: 3756,am,O
Sentence: 3756,afraid,O
Sentence: 3756,you,O
Sentence: 3756,dont,O
Sentence: 3756,have,O
Sentence: 3756,administrator,O
Sentence: 3756,access,O
Sentence: 3756,according,O
Sentence: 3756,to,O
Sentence: 3756,the,O
Sentence: 3756,policy,O
Sentence: 3757,no,O
Sentence: 3757,as,O
Sentence: 3757,per,O
Sentence: 3757,policy,O
Sentence: 3757,we,O
Sentence: 3757,don't,O
Sentence: 3757,give,O
Sentence: 3757,admin,O
Sentence: 3757,rights,O
Sentence: 3757,to,O
Sentence: 3757,the,O
Sentence: 3757,users,O
Sentence: 3757,on,O
Sentence: 3757,this,O
Sentence: 3757,machine,O
Sentence: 3758,no,O
Sentence: 3758,as,O
Sentence: 3758,per,O
Sentence: 3758,policy,O
Sentence: 3758,we,O
Sentence: 3758,don't,O
Sentence: 3758,give,O
Sentence: 3758,admin,O
Sentence: 3758,rights,O
Sentence: 3758,to,O
Sentence: 3758,the,O
Sentence: 3758,users,O
Sentence: 3758,on,O
Sentence: 3758,this,O
Sentence: 3758,machine,O
Sentence: 3759,i,O
Sentence: 3759,am,O
Sentence: 3759,afraid,O
Sentence: 3759,you,O
Sentence: 3759,dont,O
Sentence: 3759,have,O
Sentence: 3759,administrator,O
Sentence: 3759,access,O
Sentence: 3759,according,O
Sentence: 3759,to,O
Sentence: 3759,the,O
Sentence: 3759,policy,O
Sentence: 3760,i,O
Sentence: 3760,am,O
Sentence: 3760,afraid,O
Sentence: 3760,you,O
Sentence: 3760,dont,O
Sentence: 3760,have,O
Sentence: 3760,administrator,O
Sentence: 3760,access,O
Sentence: 3760,according,O
Sentence: 3760,to,O
Sentence: 3760,the,O
Sentence: 3760,policy,O
Sentence: 3761,sorry,O
Sentence: 3761,admin,O
Sentence: 3761,rights,O
Sentence: 3761,are,O
Sentence: 3761,not,O
Sentence: 3761,available,O
Sentence: 3761,as,O
Sentence: 3761,per,O
Sentence: 3761,the,O
Sentence: 3761,policy,O
Sentence: 3762,no,O
Sentence: 3762,as,O
Sentence: 3762,per,O
Sentence: 3762,policy,O
Sentence: 3762,we,O
Sentence: 3762,don't,O
Sentence: 3762,give,O
Sentence: 3762,admin,O
Sentence: 3762,rights,O
Sentence: 3762,to,O
Sentence: 3762,the,O
Sentence: 3762,users,O
Sentence: 3762,on,O
Sentence: 3762,this,O
Sentence: 3762,machine,O
Sentence: 3763,i,O
Sentence: 3763,am,O
Sentence: 3763,afraid,O
Sentence: 3763,you,O
Sentence: 3763,dont,O
Sentence: 3763,have,O
Sentence: 3763,administrator,O
Sentence: 3763,access,O
Sentence: 3763,according,O
Sentence: 3763,to,O
Sentence: 3763,the,O
Sentence: 3763,policy,O
Sentence: 3764,sorry,O
Sentence: 3764,admin,O
Sentence: 3764,rights,O
Sentence: 3764,are,O
Sentence: 3764,not,O
Sentence: 3764,available,O
Sentence: 3764,as,O
Sentence: 3764,per,O
Sentence: 3764,the,O
Sentence: 3764,policy,O
Sentence: 3765,i,O
Sentence: 3765,am,O
Sentence: 3765,afraid,O
Sentence: 3765,you,O
Sentence: 3765,dont,O
Sentence: 3765,have,O
Sentence: 3765,administrator,O
Sentence: 3765,access,O
Sentence: 3765,according,O
Sentence: 3765,to,O
Sentence: 3765,the,O
Sentence: 3765,policy,O
Sentence: 3766,how,O
Sentence: 3766,else,O
Sentence: 3766,may,O
Sentence: 3766,i,O
Sentence: 3766,help,O
Sentence: 3766,you,O
Sentence: 3767,do,O
Sentence: 3767,you,O
Sentence: 3767,need,O
Sentence: 3767,any,O
Sentence: 3767,other,O
Sentence: 3767,help,O
Sentence: 3768,how,O
Sentence: 3768,else,O
Sentence: 3768,may,O
Sentence: 3768,i,O
Sentence: 3768,help,O
Sentence: 3768,you,O
Sentence: 3769,is,O
Sentence: 3769,any,O
Sentence: 3769,other,O
Sentence: 3769,help,O
Sentence: 3769,needed,O
Sentence: 3770,is,O
Sentence: 3770,there,O
Sentence: 3770,anything,O
Sentence: 3770,else,O
Sentence: 3771,anything,O
Sentence: 3771,else,O
Sentence: 3772,is,O
Sentence: 3772,any,O
Sentence: 3772,other,O
Sentence: 3772,help,O
Sentence: 3772,needed,O
Sentence: 3773,anything,O
Sentence: 3773,else,O
Sentence: 3774,is,O
Sentence: 3774,there,O
Sentence: 3774,anything,O
Sentence: 3774,else,O
Sentence: 3774,i,O
Sentence: 3774,can,O
Sentence: 3774,help,O
Sentence: 3774,you,O
Sentence: 3774,with,O
Sentence: 3775,is,O
Sentence: 3775,there,O
Sentence: 3775,anything,O
